offer_id,bank_name,account_name,account_type,is_business,bonus_cash_cents,requirements,source_url,offer_url,expiration_date,monthly_fee_cents,fee_waiver_note,eligibility_note,last_verified,apy_percent,timeline_anchor,apy_source_url,apy_as_of,audit_note,opening_deposit_cents,application_channel,deferred_bonus_cents,geography,geography_states,geography_note,keep_open_days,total_capital_cents,monthly_fee_waived,application_requirement,terms_source_url,terms_verified,unresolved_terms,promo_code,chexsystems,chexsystems_source_url,chexsystems_checked,chexsystems_note,funding_note,funding_source_url,funding_verified
"keypoint-money4me-150","KeyPoint Credit Union","Money4Me (3 consecutive DD months)","checking","false","15000","Open June1-December31 2026 with NM26 and$10. First recurring qualifying payroll/pension/government direct deposit within60 days; each consecutive month with at least$1,000 DD earns$50, up to6 months/$300. All payments within9 months; interruption forfeits remaining payments. External bank transfers,P2P,card credits not eligible.","https://kpcu.com/about/membership/current-deals","https://kpcu.com/about/membership/current-deals","2026-12-31","0","","New members18+, no KeyPoint accounts in previous2 years; membership required; student/kids accounts excluded; employees/officials/immediate family excluded; cannot combine promotions.","2026-09-09","","","","","Explicit monthly cash installments are alternative cumulative totals, never stack rows. Full$300 requires$6,000 cumulative DD at0% seven days each.60-day deadline applies only FIRST DD, not entire six-month campaign, so dd_window_days blank. Original MB50 redirects home; current NM26 verified live. Referral RAF26 independently published but not added to public NM26 payout.","1000","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/ca-only-keypoint-credit-union-200-checking-bonus/#comment-2265557","2026-09-24","They pull Chex. DoC reader datapoints (article field unknown or absent), 2026-02-26. Article field reads 'Unknown, sensitive'; multiple comments confirm Chex pulls and ~6-in-3-months inquiry limit. Evidence is from the adult checking post; applied to Money4Me on the same personal side. Secondary reported screening, not a bank guarantee.","","",""
"keypoint-money4me-200","KeyPoint Credit Union","Money4Me (4 consecutive DD months)","checking","false","20000","Open June1-December31 2026 with NM26 and$10. First recurring qualifying payroll/pension/government direct deposit within60 days; each consecutive month with at least$1,000 DD earns$50, up to6 months/$300. All payments within9 months; interruption forfeits remaining payments. External bank transfers,P2P,card credits not eligible.","https://kpcu.com/about/membership/current-deals","https://kpcu.com/about/membership/current-deals","2026-12-31","0","","New members18+, no KeyPoint accounts in previous2 years; membership required; student/kids accounts excluded; employees/officials/immediate family excluded; cannot combine promotions.","2026-09-09","","","","","Explicit monthly cash installments are alternative cumulative totals, never stack rows. Full$300 requires$6,000 cumulative DD at0% seven days each.60-day deadline applies only FIRST DD, not entire six-month campaign, so dd_window_days blank. Original MB50 redirects home; current NM26 verified live. Referral RAF26 independently published but not added to public NM26 payout.","1000","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/ca-only-keypoint-credit-union-200-checking-bonus/#comment-2265557","2026-09-24","They pull Chex. DoC reader datapoints (article field unknown or absent), 2026-02-26. Article field reads 'Unknown, sensitive'; multiple comments confirm Chex pulls and ~6-in-3-months inquiry limit. Evidence is from the adult checking post; applied to Money4Me on the same personal side. Secondary reported screening, not a bank guarantee.","","",""
"keypoint-money4me-250","KeyPoint Credit Union","Money4Me (5 consecutive DD months)","checking","false","25000","Open June1-December31 2026 with NM26 and$10. First recurring qualifying payroll/pension/government direct deposit within60 days; each consecutive month with at least$1,000 DD earns$50, up to6 months/$300. All payments within9 months; interruption forfeits remaining payments. External bank transfers,P2P,card credits not eligible.","https://kpcu.com/about/membership/current-deals","https://kpcu.com/about/membership/current-deals","2026-12-31","0","","New members18+, no KeyPoint accounts in previous2 years; membership required; student/kids accounts excluded; employees/officials/immediate family excluded; cannot combine promotions.","2026-09-09","","","","","Explicit monthly cash installments are alternative cumulative totals, never stack rows. Full$300 requires$6,000 cumulative DD at0% seven days each.60-day deadline applies only FIRST DD, not entire six-month campaign, so dd_window_days blank. Original MB50 redirects home; current NM26 verified live. Referral RAF26 independently published but not added to public NM26 payout.","1000","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/ca-only-keypoint-credit-union-200-checking-bonus/#comment-2265557","2026-09-24","They pull Chex. DoC reader datapoints (article field unknown or absent), 2026-02-26. Article field reads 'Unknown, sensitive'; multiple comments confirm Chex pulls and ~6-in-3-months inquiry limit. Evidence is from the adult checking post; applied to Money4Me on the same personal side. Secondary reported screening, not a bank guarantee.","","",""
"keypoint-money4me-300","KeyPoint Credit Union","Money4Me (6 consecutive DD months)","checking","false","30000","Open June1-December31 2026 with NM26 and$10. First recurring qualifying payroll/pension/government direct deposit within60 days; each consecutive month with at least$1,000 DD earns$50, up to6 months/$300. All payments within9 months; interruption forfeits remaining payments. External bank transfers,P2P,card credits not eligible.","https://kpcu.com/about/membership/current-deals","https://kpcu.com/about/membership/current-deals","2026-12-31","0","","New members18+, no KeyPoint accounts in previous2 years; membership required; student/kids accounts excluded; employees/officials/immediate family excluded; cannot combine promotions.","2026-09-09","","","","","Explicit monthly cash installments are alternative cumulative totals, never stack rows. Full$300 requires$6,000 cumulative DD at0% seven days each.60-day deadline applies only FIRST DD, not entire six-month campaign, so dd_window_days blank. Original MB50 redirects home; current NM26 verified live. Referral RAF26 independently published but not added to public NM26 payout.","1000","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/ca-only-keypoint-credit-union-200-checking-bonus/#comment-2265557","2026-09-24","They pull Chex. DoC reader datapoints (article field unknown or absent), 2026-02-26. Article field reads 'Unknown, sensitive'; multiple comments confirm Chex pulls and ~6-in-3-months inquiry limit. Evidence is from the adult checking post; applied to Money4Me on the same personal side. Secondary reported screening, not a bank guarantee.","","",""
"union-savings-basic-450","Union Savings Bank","Basic Business Checking","checking","true","45000","Open in branch August1-October31 2026 with$100. Maintain average monthly balance of$2500 from first complete monthly statement through third complete monthly statement. Complete15 qualifying ACH,ATM,debit,check,billpay,wire deposit/withdrawal transactions during that interval. Bonus paidDecember15 2026-February16 2027; open good standing through payout.","https://www.unionsavings.com/business-checking/bonus-450-new-accounts/","https://www.unionsavings.com/business-checking/bonus-450-new-accounts/","2026-10-31","750","$500 minimum daily balance; first2 months free.","New USB business checking customer by unique taxID; no account closed within12 months; one/business; sole proprietors NOT eligible. CT in-branch.","2026-09-09","","","","","Average monthly balance requirement, NOT daily hold. First full statement to third full statement requires actual statement dates; no guessed90-day offsets. APY unverified after account page/search, left blank. Fee source verified live business-account comparison in doc-123. Opening funds can contribute balance.","10000","branch_only","","unknown","","","","","","","","","","","unknown","","","","","",""
"union-savings-relationship-450","Union Savings Bank","Business Relationship Checking","checking","true","45000","Open in branch August1-October31 2026 with$100. Maintain average monthly balance of$15000 from first complete monthly statement through third complete monthly statement. Bonus paidDecember15 2026-February16 2027; open good standing through payout.","https://www.unionsavings.com/business-checking/bonus-450-new-accounts/","https://www.unionsavings.com/business-checking/bonus-450-new-accounts/","2026-10-31","1200","$25,000 minimum daily balance; first2 months free.","New USB business checking customer by unique taxID; no account closed within12 months; one/business; sole proprietors NOT eligible. CT in-branch.","2026-09-09","","","","","Average monthly balance requirement, NOT daily hold. First full statement to third full statement requires actual statement dates; no guessed90-day offsets. APY unverified after account page/search, left blank. Fee source verified live business-account comparison in doc-123. Opening funds can contribute balance.","10000","branch_only","","unknown","","","","","","","","","","","unknown","","","","","",""
"flagstar-ready-checking-400","Flagstar Bank","Ready Checking","checking","false","40000","Open new eligible checking with$50 via campaign. Within90 days receive qualifying monthly recurring income ACH deposits totaling$500 per month for each of3 calendar months following account opening ($1500 cumulative). Bonus day91-104; early closure within180 days may incur fee and bonus reclamation.","https://www.flagstar.com/personal/bank/promo/checking/cash-offer.html","https://www.flagstar.com/personal/bank/promo/checking/cash-offer.html","","1000","Choose2 to waive,1 to reduce to$5: $500 DD per cycle,eStatements,$1,000 average balance,age24or younger.","New personal checking; one promotion/household; any signer previously paid checking cash bonus ineligible; employees excluded; no combining. Primary address FL MI OH only.","2026-09-09","","account_opening","","","Current official extraction includes September1 2026 app-rating date, complete terms and geographic restriction. Browser/HTTP blocked. Monthly aggregate DD not per-deposit minimum; full cumulative$1500 at0% seven days each. Three following calendar months and90-day wording must both be observed; no expiry stated.","5000","online","","included_states","FL;MI;OH","","180","","","","","","","","yes","https://www.doctorofcredit.com/az-ca-fl-in-mi-nj-ny-oh-wi-flagstar-bank-250-350-checking-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2026-09-15. DoC fine print for the current checking bonus; many Sept 2026 comments report denials due to Chex. Secondary reported screening, not a bank guarantee.","","",""
"flagstar-elite-checking-500","Flagstar Bank","Elite Checking","checking","false","50000","Open new eligible checking with$50 via campaign. Within90 days receive qualifying monthly recurring income ACH deposits totaling$2500 per month for each of3 calendar months following account opening ($7500 cumulative). Bonus day91-104; early closure within180 days may incur fee and bonus reclamation.","https://www.flagstar.com/personal/bank/promo/checking/cash-offer.html","https://www.flagstar.com/personal/bank/promo/checking/cash-offer.html","","1500","Active military/veteran OR$25,000 combined linked personal deposit/wealth average daily balances.","New personal checking; one promotion/household; any signer previously paid checking cash bonus ineligible; employees excluded; no combining. Area restrictions may apply; do not assume Ready restriction universally applies to Elite.","2026-09-09","","account_opening","","","Current official extraction includes September1 2026 app-rating date, complete terms and geographic restriction. Browser/HTTP blocked. Monthly aggregate DD not per-deposit minimum; full cumulative$7500 at0% seven days each. Three following calendar months and90-day wording must both be observed; no expiry stated.","5000","branch_only","","unknown","","","180","","","","","","","","yes","https://www.doctorofcredit.com/az-ca-fl-in-mi-nj-ny-oh-wi-flagstar-bank-250-350-checking-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2026-09-15. DoC fine print for the current checking bonus; many Sept 2026 comments report denials due to Chex. Secondary reported screening, not a bank guarantee.","","",""
"santander-simply-right-300","Santander","Simply Right Checking","checking","false","30000","Obtain promo code and open in branch by 2026-12-18. At least one qualifying payroll/pension/government direct deposit and $2,000 average daily balance over first 90 days. Period begins opening day or next business day for weekend/holiday opening. Remain open 90 days and until payout within 30 days thereafter. Disclosure also says complete qualifying activities by 12/18/2026; confirm cutoff.","https://www.santanderbank.com/pages/personal/checking-accounts-bau-a","https://www.santanderbank.com/pages/personal/checking-accounts-bau-a","2026-12-18","1000","One posted financial transaction monthly or any owner under 26. Paper statements $3; paperless $0.","18+; NH MA RI CT DE NY NJ PA and FL Miami-Dade/Monroe/Broward or Collier ZIP 34141. No Santander checking currently or prior 12 months; one same-ownership bonus; no combination.","2026-09-09","0","","https://www.santanderbank.com/personal/checking/simply-right-checking","","Average balance is not a constant daily hold. DD minimum unspecified, combined capital unknown. Simply Right explicitly not interest bearing, 0% APY; $25 opening verified; no invented endpoints. DD model: cumulative capital at 0% APY for seven days per required deposit; no recycling. Ancillary opening funds/spending separate, overlap not established. Gross before fees.","2500","branch_only","","included_states","CT;DE;FL;MA;NH;NJ;NY;PA;RI","FL limited to Miami-Dade, Monroe or Broward counties, or Collier ZIP 34141.","90","unknown","","","","","","","yes","https://www.doctorofcredit.com/nh-ma-ri-ct-de-ny-nj-pa-or-fl-in-branch-santander-400-checking-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2026-09-02. DoC personal checking article says Yes; consistent across older Santander articles and DoC's list. Secondary reported screening, not a bank guarantee.","$25.00: Simply Right account minimum, not promotional balance. $2,000.00: Average daily balance over first 90 days, not constant daily minimum. Live browser supports $300/$500 tiers but extraction serves a conflicting $400 campaign at the same URL; retained as unresolved. In either version DD amount is unspecified; no complete DD/balance denominator or overlap inferred. Preserve existing deadlines despite activity-cutoff ambiguity.","https://www.santanderbank.com/pages/personal/checking-accounts-bau-a","2026-09-22"
"santander-simply-right-500","Santander","Simply Right Checking","checking","false","50000","Obtain promo code and open in branch by 2026-12-18. At least one qualifying payroll/pension/government direct deposit and $5,000 average daily balance over first 90 days. Period begins opening day or next business day for weekend/holiday opening. Remain open 90 days and until payout within 30 days thereafter. Disclosure also says complete qualifying activities by 12/18/2026; confirm cutoff.","https://www.santanderbank.com/pages/personal/checking-accounts-bau-a","https://www.santanderbank.com/pages/personal/checking-accounts-bau-a","2026-12-18","1000","One posted financial transaction monthly or any owner under 26. Paper statements $3; paperless $0.","18+; NH MA RI CT DE NY NJ PA and FL Miami-Dade/Monroe/Broward or Collier ZIP 34141. No Santander checking currently or prior 12 months; one same-ownership bonus; no combination.","2026-09-09","0","","https://www.santanderbank.com/personal/checking/simply-right-checking","","Average balance is not a constant daily hold. DD minimum unspecified, combined capital unknown. Simply Right explicitly not interest bearing, 0% APY; $25 opening verified; no invented endpoints. DD model: cumulative capital at 0% APY for seven days per required deposit; no recycling. Ancillary opening funds/spending separate, overlap not established. Gross before fees.","2500","branch_only","","included_states","CT;DE;FL;MA;NH;NJ;NY;PA;RI","FL limited to Miami-Dade, Monroe or Broward counties, or Collier ZIP 34141.","90","unknown","","","","","","","yes","https://www.doctorofcredit.com/nh-ma-ri-ct-de-ny-nj-pa-or-fl-in-branch-santander-400-checking-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2026-09-02. DoC personal checking article says Yes; consistent across older Santander articles and DoC's list. Secondary reported screening, not a bank guarantee.","$25.00: Simply Right account minimum, not promotional balance. $5,000.00: Average daily balance over first 90 days, not constant daily minimum. Live browser supports $300/$500 tiers but extraction serves a conflicting $400 campaign at the same URL; retained as unresolved. In either version DD amount is unspecified; no complete DD/balance denominator or overlap inferred. Preserve existing deadlines despite activity-cutoff ambiguity.","https://www.santanderbank.com/pages/personal/checking-accounts-bau-a","2026-09-22"
"equity-begin-checking-savings-400","Equity Bank","Checking + Savings (BEGIN)","other","false","40000","Use BEGIN; open/fund new checking AND savings within 45 days of each other and both by September 30, 2026. Receive $1,000 combined qualifying direct deposits in checking and activate/use debit card within 45 days of checking opening. Accounts active/good standing for approximately day-45 payout.","https://www.equitybank.com/begin/","https://www.equitybank.com/begin/","2026-09-30","","","One/new household; no ownership of open consumer checking/savings/money-market within 180 days. Employees/households excluded. Verify geography; DoC discovery KS/MO/AR/OK/NE.","2026-09-09","","account_opening","","","Bank says $100 minimum MAY be required for checking and savings; exact ancillary funds unresolved. DD model: cumulative capital at 0% APY for seven days per required deposit; no recycling. Ancillary opening funds/spending separate, overlap not established. Gross before fees. Quality review: $1,000 cumulative DD; required savings funding and debit-use amounts not fully specified. Known deposit leg retained in requirements; complete mixed capital denominator left blank rather than assuming spending can be covered without additional capital.","","online","","unknown","","","","unknown","","","","","","","yes","https://www.doctorofcredit.com/ks-mo-ar-ok-ne-equity-bank-400-checking-bonus/#comment-2322632","2026-09-24","Chex 1/1 2/3 8/6 14/12, pulled but not mentioned DoC reader datapoints (article field unknown or absent), 2026-05-15. Article field is Unknown; comment reports Chex was pulled for a 2026 in-branch opening and DoC Chex list shows 2 'Does pull' DPs. One commenter opened in branch with Chex frozen, so sensitivity/enforcement may vary. Secondary reported screening, not a bank guarantee.","$100.00: Verified checking account minimum. Savings campaign says $100 may be required; product-specific selection matters. $1,000.00: Combined DD within qualification window, no required per-item minimum/count. Live campaign now ends December 31 whereas assigned record ends September 30: campaign conflict, unresolved and deadlines unchanged. $100 checking opening confirmed; savings minimum selected-product applicability and DD/opening/spend overlap not fully established. Archived-looking 2025 deposit chart not used to certify current savings.","https://www.equitybank.com/begin/","2026-09-22"
"air-academy-rewards-250","Air Academy Credit Union","Cash Back Rewards Checking","checking","false","25000","Mention LOCALBONUS when opening (online representative confirmation required). Open with $200; recurring DD totaling $1,500 and one cleared Visa debit purchase within 90 days. Bonus within 60 business days of requirements.","https://www.aacu.com/local.html","https://www.aacu.com/local.html","","0","","Colorado residents; one/member; no existing Rewards checking, closure within 180 days, negative closure within 3 years or prior AACU checking bonus. $25 closure fee before 180 days. No combination.","2026-09-09","","account_opening","","","DD model: cumulative capital at 0% APY for seven days per required deposit; no recycling. Ancillary opening funds/spending separate, overlap not established. Gross before fees. Quality review: $1,500 cumulative DD and $200 opening; mandatory debit-purchase amount unspecified. Known deposit leg retained in requirements; complete mixed capital denominator left blank rather than assuming spending can be covered without additional capital.","20000","online","","included_states","CO","","","unknown","","","","","","","yes","https://www.doctorofcredit.com/co-only-air-academy-credit-union-250-checking-bonus/","2026-09-24","ChexSystems: Yes DoC article ChexSystems field, 2024-03-26. DoC personal checking article field; comments corroborate with multiple Chex-based denials. Secondary reported screening, not a bank guarantee.","$200.00: Campaign-specific opening funds $1,500.00: Recurring qualifying DD cumulative within 90 days, not per-item minimum Opening $200 and recurring cumulative DD $1,500 confirmed. Recurring item count and mandatory debit-purchase dollars unstated; no complete mixed denominator. Product generic no-opening-minimum language does not override $200 campaign opening condition.","https://www.aacu.com/local.html","2026-09-22"
"pecu-atx-flex-200","PECU","ATX Flex Rewards Checking","checking","false","20000","Register online banking; open savings with $10 ($5 share plus $5 membership fee); open ATX Flex Rewards checking and make five signature debit purchases of $10+ within 60 days. Bonus within 60 days of completion. Bonus deducted if checking closes before 180 days.","https://www.pecutx.org/community-impact.html","https://www.pecutx.org/community-impact.html","","","","18+; new PECU members only; membership eligibility applies, Texas footprint per discovery; ChexSystems screened.","2026-09-09","","","","","Known $50 cumulative purchases, $5 membership share and $5 nonrefundable membership fee. Total funding/holding denominator unknown; purchases consume capital. Conditional 6% rewards APY not applied to unknown capital. No fixed expiry.","2500","online","","unknown","","","180","unknown","","","","","","","yes","https://www.doctorofcredit.com/tx-pecu-200-checking-bonus-direct-deposit-not-required/","2026-09-24","New accounts screened through ChexSystems DoC ChexSystems do/don't-pull list or quoted bank terms, 2026-01-20. Promo terms quoted in the DoC PECU article state new accounts are screened through ChexSystems; DoC's list also has PECU under 'Does pull'. Secondary reported screening, not a bank guarantee.","$25.00: ATX Flex checking opening minimum. $5.00: Refundable share capital portion of savings opening. $5.00: Non-capital fee portion; no cost fields changed. $50.00: Five signature purchases with $10 minimum each. Known opening/share/spend legs verified (including newly found $25 checking opening), but reuse/retention of opening funds versus purchase funds is not expressly established; do not assign complete total from guessed overlap. Savings $10 includes $5 fee and must not be treated as $10 retained capital.","https://www.pecutx.org/community-impact.html","2026-09-22"
"old-second-total-50","Old Second National Bank","O2 Checking","checking","false","5000","Use PK2; activate debit card and enroll eStatements within 90 days; positive checking balance at least $0.01 and active card/eStatements on day 90. O2 Checking $50 opening. Bonuses paid by day 100; closure within 180 days may incur $50 fee and forfeiture. Total-reward alternative, not additive with other rows.","https://www.oldsecond.com/personal-banking/checking-300","https://www.oldsecond.com/personal-banking/checking-300","2026-12-31","","","No existing checking or checking in prior 12 months; no checking-related bonus in prior 24 months; one/primary owner; personal only. Illinois footprint per discovery; verify address.","2026-09-09","","account_opening","","","Savings opening $1,000 counts within $5,000. Savings opening deadline relative to checking not explicit; precise latest funding/first safe withdrawal endpoints unverified. APY applies only savings, not mixed capital. Checking opening/residual separate. DD model: cumulative required deposits at 0% APY for seven days each; no recycling. Ancillary opening funds/spending separate; overlap not established. Gross before fees.","5000","online","","unknown","","","180","5000","","","","","","","yes","https://www.doctorofcredit.com/il-only-old-second-bank-300-checking-bonus/#comment-2246637","2026-09-24","Chex inquiry sensitive. Got denied due to Chex trying to go for this bonus. DoC reader datapoints (article field unknown or absent), 2026-02-03. Article field is Unknown; comments report Chex-based denials and DoC Chex list lists Old Second under 'Does pull'. Secondary reported screening, not a bank guarantee.","$50.00: O2 checking opening minimum, not bonus amount. $0.01: Positive checking balance on day 90; not a $0.01 total-capital denominator. O2 $50 opening minimum and $0.01 positive balance on day 90 verified. This base $50-reward tier does not require DD or savings. $50 opening capital can satisfy its own later positive-balance condition; no additional deposit leg specified. No hold duration invented.","https://www.oldsecond.com/personal-banking/checking-300","2026-09-22"
"old-second-total-150","Old Second National Bank","O2 Checking","checking","false","15000","Use PK2; activate debit card and enroll eStatements within 90 days; positive checking balance at least $0.01 and active card/eStatements on day 90. O2 Checking $50 opening. At least two qualifying direct deposits totaling $500 within 90 days. Bonuses paid by day 100; closure within 180 days may incur $50 fee and forfeiture. Total-reward alternative, not additive with other rows.","https://www.oldsecond.com/personal-banking/checking-300","https://www.oldsecond.com/personal-banking/checking-300","2026-12-31","","","No existing checking or checking in prior 12 months; no checking-related bonus in prior 24 months; one/primary owner; personal only. Illinois footprint per discovery; verify address.","2026-09-09","","account_opening","","","Savings opening $1,000 counts within $5,000. Savings opening deadline relative to checking not explicit; precise latest funding/first safe withdrawal endpoints unverified. APY applies only savings, not mixed capital. Checking opening/residual separate. DD model: cumulative required deposits at 0% APY for seven days each; no recycling. Ancillary opening funds/spending separate; overlap not established. Gross before fees.","5000","online","","unknown","","","180","","","","","","","","yes","https://www.doctorofcredit.com/il-only-old-second-bank-300-checking-bonus/#comment-2246637","2026-09-24","Chex inquiry sensitive. Got denied due to Chex trying to go for this bonus. DoC reader datapoints (article field unknown or absent), 2026-02-03. Article field is Unknown; comments report Chex-based denials and DoC Chex list lists Old Second under 'Does pull'. Secondary reported screening, not a bank guarantee.","","",""
"old-second-total-200","Old Second National Bank","O2 Checking + Money Builder Savings","other","false","20000","Use PK2; activate debit card and enroll eStatements within 90 days; positive checking balance at least $0.01 and active card/eStatements on day 90. O2 Checking $50 opening. Open Money Builder Savings with $1,000 and reach $5,000 balance on day 90 relative to checking opening. Bonuses paid by day 100; closure within 180 days may incur $50 fee and forfeiture. Total-reward alternative, not additive with other rows.","https://www.oldsecond.com/personal-banking/checking-300","https://www.oldsecond.com/personal-banking/checking-300","2026-12-31","","","No existing checking or checking in prior 12 months; no checking-related bonus in prior 24 months; one/primary owner; personal only. Illinois footprint per discovery; verify address.","2026-09-09","","account_opening","https://www.oldsecond.com/personal-banking/checking-300","2026-03-31","Savings opening $1,000 counts within $5,000. Savings opening deadline relative to checking not explicit; precise latest funding/first safe withdrawal endpoints unverified. APY applies only savings, not mixed capital. Checking opening/residual separate. DD model: cumulative required deposits at 0% APY for seven days each; no recycling. Ancillary opening funds/spending separate; overlap not established. Gross before fees. Quality review: 0.02% is verified for savings leg only, not a single rate over combined account capital; APY field cleared.","5000","online","","unknown","","","180","500000","","","","","","","yes","https://www.doctorofcredit.com/il-only-old-second-bank-300-checking-bonus/#comment-2246637","2026-09-24","Chex inquiry sensitive. Got denied due to Chex trying to go for this bonus. DoC reader datapoints (article field unknown or absent), 2026-02-03. Article field is Unknown; comments report Chex-based denials and DoC Chex list lists Old Second under 'Does pull'. Secondary reported screening, not a bank guarantee.","","",""
"old-second-total-300","Old Second National Bank","O2 Checking + Money Builder Savings","other","false","30000","Use PK2; activate debit card and enroll eStatements within 90 days; positive checking balance at least $0.01 and active card/eStatements on day 90. O2 Checking $50 opening. At least two qualifying direct deposits totaling $500 within 90 days. Open Money Builder Savings with $1,000 and reach $5,000 balance on day 90 relative to checking opening. Bonuses paid by day 100; closure within 180 days may incur $50 fee and forfeiture. Total-reward alternative, not additive with other rows.","https://www.oldsecond.com/personal-banking/checking-300","https://www.oldsecond.com/personal-banking/checking-300","2026-12-31","","","No existing checking or checking in prior 12 months; no checking-related bonus in prior 24 months; one/primary owner; personal only. Illinois footprint per discovery; verify address.","2026-09-09","","account_opening","https://www.oldsecond.com/personal-banking/checking-300","2026-03-31","Savings opening $1,000 counts within $5,000. Savings opening deadline relative to checking not explicit; precise latest funding/first safe withdrawal endpoints unverified. APY applies only savings, not mixed capital. Checking opening/residual separate. DD model: cumulative required deposits at 0% APY for seven days each; no recycling. Ancillary opening funds/spending separate; overlap not established. Gross before fees. Quality review: 0.02% is verified for savings leg only, not a single rate over combined account capital; APY field cleared.","5000","online","","unknown","","","180","550000","","","","","","","yes","https://www.doctorofcredit.com/il-only-old-second-bank-300-checking-bonus/#comment-2246637","2026-09-24","Chex inquiry sensitive. Got denied due to Chex trying to go for this bonus. DoC reader datapoints (article field unknown or absent), 2026-02-03. Article field is Unknown; comments report Chex-based denials and DoC Chex list lists Old Second under 'Does pull'. Secondary reported screening, not a bank guarantee.","","",""
"oostburg-checking-300","Oostburg State Bank","Personal Checking","checking","false","30000","Open on/after December 1, 2024; qualifying DD at least $500 each month for six consecutive months AND average monthly balance $750 or more for six months. Bonus six months after opening if all requirements met.","https://www.oostburgstate.bank/checking-reward","https://www.oostburgstate.bank/checking-reward","","","","18+; one/SSN; no active personal checking in twelve months before December 1, 2024 as primary/secondary. Eligible Now Interest, Personal, Power Up, Senior checking. WI footprint per discovery.","2026-09-09","","","","","Cumulative DD monthly totals $3,000. Balance overlap not explicit; combined capital unknown. Monthly $500 total is not per-deposit minimum. Months not converted to fixed day count. APY and endpoints unverified. DD model: cumulative required deposits at 0% APY for seven days each; no recycling. Ancillary opening funds/spending separate; overlap not established. Gross before fees. Issuer footnote expressly requires a qualifying direct deposit each month of at least $500; six consecutive months. Combined average-balance capital remains unresolved.","","","","unknown","","","","unknown","","","","","","","no","https://www.doctorofcredit.com/wi-only-oostburg-state-bank-300-checking-bonus/","2026-09-24","ChexSystems: No DoC article ChexSystems field, 2025-07-08. Comment 2025-08-06 agrees: no hard pull nor Chex pull. Secondary reported screening, not a bank guarantee.","$500.00: Qualifying DD each month / statement cycle; not unambiguously a per-deposit minimum. $750.00: Average monthly checking balance for six consecutive months. Original URL now 404; recovered issuer campaign at /personal-banking/checking/new-checking-reward. Monthly DD and six-month balance verified; opening funding, exact DD aggregation/per-item interpretation and overlap not established. Existing 30-day approximations/deadlines preserved by task scope, not independently certified.","https://www.oostburgstate.bank/checking-reward","2026-09-22"
"vantage-checking-250","Vantage Credit Union","Personal Checking","checking","false","25000","Open as primary owner during 2026 with code LOU132. Remain open, good standing, zero-or-positive balance and no court orders through payout within 180 days. No minimum balance, DD or debit minimum for bonus.","https://www.vcu.com/ln-checking-offer","https://www.vcu.com/ln-checking-offer","2026-12-31","","","New members; no primary ownership of open VCU account or account closed within 12 months. St Louis metro membership subject to eligibility. No combination.","2026-09-09","","","","","Product opening/share capital unverified; total denominator blank, not invented zero. APY varies by usage/product; no specific rate selected.","","online","","unknown","","","","","","","","","","","yes","https://www.doctorofcredit.com/mo-ilvantage-credit-union-250-checking-bonus-direct-deposit-not-required/#comment-2093265","2026-09-24","chex pull hard pull transunion DoC reader datapoints (article field unknown or absent), 2025-07-06. Article field Unknown; comment datapoints report a Chex pull and DoC's ChexSystems list shows Vantage Credit Union as does pull. Secondary reported screening, not a bank guarantee.","$0.00: Campaign explicitly permits zero balance and no checking balance requirement; not proof of zero membership capital. LOU132 campaign has no DD/debit or checking balance minimum. Extractor serves a June 2020 rate page stating $5 membership share, but live exact URL is Page Not Found. Current membership funding not recertified; do not assert total zero or import stale $5 as verified current funding.","https://www.vcu.com/ln-checking-offer","2026-09-22"
"westmark-true-blue-25","Westmark Credit Union","True Blue Spend","checking","false","2500","Open new True Blue checking; $25 deposited immediately. These are cumulative total alternatives, not additive rewards.","https://www.westmark.org/accounts/checking-new.shtml","https://www.westmark.org/accounts/checking-new.shtml","","0","","Must not have existing Westmark checking; membership eligibility required. Idaho footprint per discovery. Online opening deposits may take three business days.","2026-09-09","","","","","Live replacement is $150 total not discovery $250. Deposit is not specified as direct deposit. Minimum purchase amounts, opening/share funds, APY and interest endpoints unknown. Promotional funding for $150 is known $1,000; no claim this covers all ancillary capital.","","online","","unknown","","","","unknown","","","","","","","yes","https://www.doctorofcredit.com/id-only-westmark-credit-union-250-checking-bonus-direct-deposit-not-required/#comment-2187740","2026-09-24","And they pull chex. DoC reader datapoints (article field unknown or absent), 2025-11-12. DoC article (Nov 2025) field says ChexSystems: Unknown; 2025 comments state Westmark pulls Chex. Comment-based. Secondary reported screening, not a bank guarantee.","$5.00: Required Primary Savings for new members; not a checking opening amount Required $5 Primary Savings share discovered. Checking opening minimum not quantified by no-minimum-balance language. Complete capital unresolved; do not equate promotional bank-paid $25 to user funding.","https://www.westmark.org/accounts/checking-new.shtml","2026-09-22"
